,0,1,2,3,4
492,94283.3,250.89738,-88.04659,-84.83445,2.13
493,516.503,129.5861,-62.971363,-18.144705,2.13
494,9999183.0,560.2202,-192.71674,-79.062935,0.22
495,315.72064,72.64694,-34.482433,-0.6244449,2.4
496,456.8991,327.4265,-175.71135,-175.71135,2.47
497,276.42584,86.58527,-37.707996,-17.223518,2.24
498,157.92743,127.04586,-62.480804,-9.368878,2.22
499,6388.527,326.37292,-151.32462,-2.471557,2.12
500,15.170571,151.4769,-71.23779,-46.80633,2.22
501,9512.618,249.55515,-117.1944,-58.37388,2.17
502,54481410.0,1141.2554,-419.83005,-419.83005,0.8
503,22423.934,643.10596,-303.16425,-75.46988,1.64
504,5015634.0,823.8871,-324.64954,-160.22324,1.43
505,54987.12,232.16034,-129.85056,-129.85056,1.75
506,1324.7098,218.5644,-120.10967,-120.10967,2.13
507,3927.1543,295.23718,-135.55339,-2.4401221,1.91
508,23150.004,227.72365,-119.61669,-54.749695,1.83
509,139230.23,124.21951,-80.658676,-13.127089,1.34
510,47408.652,237.5514,-72.6217,-64.01609,2.16
511,9479.685,213.7764,-90.30064,-90.30064,2.13
512,8068344.5,1913.2428,-983.0524,-616.58923,0.83
513,1257024.9,273.9486,-146.69739,-7.3412952,1.43
514,1242.2251,140.73207,-69.3535,-41.700882,1.48
515,25.94389,161.20856,-71.24213,-49.104874,2.31
516,226.60445,151.06294,-66.48434,-56.66174,2.07
517,1588.5609,80.7774,-30.784483,-10.65232,2.13
518,8719.396,178.68549,-104.30564,-68.18721,2.02
519,2771.6382,121.50062,-67.620964,-9.87629,1.79
520,49.978996,208.54108,-100.62527,-82.245026,2.21
521,45945.723,343.32974,-189.48193,-130.52327,1.59
522,269.20102,115.323524,-63.463272,-17.843554,1.98
523,186.61615,115.74559,-58.354164,-38.499935,2.0
524,70561.46,324.24905,-154.77208,-23.009779,1.51
525,55737.562,166.54027,-106.99279,-27.925287,1.2
526,494.35367,208.5571,-105.32855,-105.32855,2.19
527,9285.053,245.92104,-113.663734,-113.663734,2.06
528,133.5962,101.69007,-52.45655,-17.193651,1.94
529,5701.126,324.39627,-120.07845,-120.07845,2.49
530,960.39453,335.88672,-162.54613,-152.91139,2.47
531,301.48438,103.30169,-48.01459,-17.855173,1.79
532,60.411022,191.9866,-98.90926,-67.09863,2.4
533,6133.162,151.96448,-81.1666,-49.18183,2.31
534,1285.1508,92.01689,-48.025444,-2.9022772,1.6
535,21.556759,175.03357,-86.078575,-76.18874,2.26
536,19.987545,159.14148,-79.26736,-54.326942,2.28
537,26066.592,217.22583,-131.4144,-68.23721,2.15
538,360.8187,94.67177,-46.196568,-0.012700966,2.13
539,166.39378,196.3044,-95.58243,-23.19103,1.98
540,21.599737,167.80931,-83.5586,-47.606613,2.13
541,321850.16,463.4584,-219.97902,-213.95335,0.71
542,25.168974,167.24866,-78.18404,-59.79475,2.31
543,311.36136,117.95959,-55.768135,-24.862885,2.06
544,13620.905,220.22276,-94.8584,-88.81213,2.12
545,320190.66,195.87799,-61.789387,-35.376114,1.66
546,79850.914,295.43124,-128.73723,-128.73723,2.16
547,2398.098,308.91095,-173.30164,-88.64449,2.14
548,11832.228,266.06387,-134.68596,-12.911429,2.34
549,2837.8635,242.74292,-112.22669,-78.05024,2.26
550,170.63144,196.23563,-108.586266,-62.844227,2.27
551,29.662811,169.18642,-88.84255,-74.655846,2.31
552,1366.4318,310.62003,-164.52368,-164.52368,2.32
553,25.355078,166.23596,-81.76269,-69.615685,2.09
554,3525.0596,253.62706,-136.46982,-4.843653,1.12
555,9362.796,236.33571,-149.45401,-5.2683387,2.33
556,218.42139,129.87585,-71.62541,-43.883286,2.03
557,2504.1914,135.17433,-55.83436,-11.848663,1.84
558,714228.06,428.79944,-267.32214,-49.303043,1.36
559,24.73896,156.58849,-75.785446,-64.40174,2.15
560,25.152702,157.85242,-81.56965,-73.4013,2.39
561,27.448944,174.24312,-85.73268,-20.309832,2.27
562,19.888397,153.4462,-71.97531,-16.649168,2.21
563,141.03767,106.48412,-50.159885,-3.6793363,1.83
564,13537.841,258.83456,-160.62383,-6.865965,2.25
565,1082.3475,324.8829,-184.40393,-64.27563,2.16
566,29.617561,189.60352,-90.49156,-56.68828,2.34
567,1101.8622,113.112724,-62.06694,-17.199594,1.89
568,415.2259,243.44913,-137.28183,-68.365326,1.87
569,581.09845,382.19382,-187.24518,-170.47723,1.81
570,527375.4,443.96027,-150.19945,-58.44002,1.24
571,11073.261,112.741844,-70.60867,-8.195052,0.78
572,6474134.5,272.46484,-89.38273,-31.53716,1.33
573,2535.1292,165.20448,-86.94647,-83.59893,1.78
574,128523.4,237.72168,-135.47668,-101.970566,1.83
575,193.71901,216.64235,-130.46193,-100.53027,2.24
576,29.388653,176.61171,-79.645256,-59.22525,2.06
577,2079.0166,124.92925,-57.249294,-1.7996937,1.7
578,237730.67,255.48883,-177.13885,-65.767624,0.86
579,831.73816,230.27464,-116.57112,-116.57112,2.15
580,5793.409,312.26083,-196.61436,-196.61436,2.48
581,925421.4,256.16663,-105.4492,-105.4492,2.03
582,2256.2227,353.59418,-164.61517,-7.8877516,1.97
583,232069.92,327.57797,-166.1104,-52.846085,2.04
584,1154.9288,218.49904,-97.08603,-97.08603,2.17
585,3551.753,346.90338,-162.89186,-30.290127,2.0
586,3317.9375,107.69477,-52.605587,-21.268188,1.59
587,640944.4,427.0544,-276.88565,-98.95018,0.78
588,205200.25,189.08987,-113.86098,-113.86098,2.03
589,898.5065,251.26433,-117.384254,-38.296135,1.37
590,1481.5227,203.34966,-96.77366,-66.70753,2.1
591,184.5349,130.80331,-60.191574,-51.247498,2.02
592,5008.42,578.0222,-325.24133,-146.93817,2.19
593,228169.17,536.93176,-263.27448,-0.54173106,2.12
594,2277459.8,364.05777,-86.43121,-34.166927,0.63
595,6949.5903,211.0906,-76.99842,-9.066844,2.21
596,356166.28,241.2151,-125.19532,-14.4900465,1.48
597,20.658998,168.52684,-88.150154,-25.967789,1.9
598,23.857239,155.72174,-78.96286,-78.96286,2.28
599,86.2482,121.4766,-62.449734,-25.475428,2.3
600,437.14914,142.83214,-66.909424,-27.932783,2.07
601,63340.258,210.35466,-123.01365,-22.562765,1.44
602,6023.65,193.99301,-77.03281,-56.493534,2.35
603,123.318565,222.28755,-112.59836,-34.560593,1.97
604,90.85033,229.52293,-113.701965,-90.61064,2.15
605,2939.9297,156.63054,-99.18762,-77.24837,2.13
606,804.0968,88.5893,-42.92026,-7.675713,2.09
607,15067.708,184.49406,-97.03214,-57.559464,2.14
608,526.45844,275.95633,-117.73544,-39.43056,1.38
609,836.33136,83.81926,-45.979668,-5.5548053,2.09
610,35.12931,154.90544,-71.77729,-38.176056,2.17
611,139.9602,110.93691,-50.898487,-34.96681,1.79
612,2510.8713,201.05936,-119.91009,-27.44318,2.14
613,61.217087,154.90457,-77.13469,-44.070007,2.13
614,36743.516,436.75198,-194.98723,-63.746613,2.02
615,558.68176,163.34357,-80.12995,-80.12995,1.95
616,45925.82,195.7468,-60.623413,-4.3119555,2.17
617,9077.446,169.34335,-112.860504,-112.860504,2.12
618,4238.272,162.61462,-105.869644,-23.997547,2.08
619,49286.23,301.80417,-124.67858,-112.999794,2.19
620,1003.8515,530.159,-231.60358,-64.53733,2.06
621,100759176.0,1382.1068,-422.13034,-127.157326,0.36
622,165.96579,191.70753,-82.498474,-55.891434,2.12
623,291683.22,110.31298,-47.19039,-20.166197,1.71
624,718.9269,269.40674,-148.39453,-148.39453,2.46
625,1218.5701,209.6419,-109.083305,-88.90058,2.11
626,25977.326,485.4746,-195.21373,-155.20146,2.32
627,977884.25,266.8267,-82.15328,-9.169883,1.48
628,21.952465,168.25412,-85.45413,-21.039507,2.35
629,2104.5388,260.211,-131.2365,-62.349728,1.4
630,335.94873,114.27065,-57.79294,-43.11002,2.07
631,1444.0643,133.56494,-78.39484,-67.9069,2.26
632,546530.2,570.4604,-148.4864,-53.4989,1.62
633,1107.4917,156.11658,-88.45463,-26.83972,1.52
634,179.51562,118.836975,-61.655426,-39.25211,2.03
635,211.70381,124.19794,-64.184326,-19.587095,2.31
636,13513.327,157.02252,-63.929096,-22.03637,1.54
637,18119.6,249.60149,-127.51997,-29.727547,1.53
638,12292.478,190.44484,-103.99149,-22.107885,0.73
639,335372.7,298.93658,-106.56739,-106.56739,1.18
640,19260.193,196.3829,-89.91854,-65.89718,2.08
641,380.0683,116.61336,-51.133938,-35.739925,1.76
642,12697.41,270.67398,-146.60075,-9.057404,1.59
643,98120.35,289.2287,-156.21088,-0.19623244,1.67
644,3087.571,180.43459,-75.13934,-67.232506,2.17
645,37148.69,218.46208,-129.53851,-6.769995,1.28
646,3505.9363,229.60353,-136.95995,-4.964037,1.86
647,95300.5,456.73404,-224.8645,-49.480732,1.32
648,2776.6282,162.11723,-99.88606,-99.88606,2.16
649,107.25443,162.22563,-75.08189,-58.250607,2.1
650,2059.42,137.82603,-49.612804,-28.650642,2.13
651,35.179382,156.79216,-77.95788,-44.70249,2.36
652,10130.982,200.80003,-100.96314,-100.96314,2.21
653,5328.749,290.23297,-101.20012,-95.90663,2.48
654,38084.22,227.40404,-125.65079,-87.77469,1.22
655,340.75244,107.39663,-48.657257,-22.676105,2.46
656,42528.004,301.4293,-171.75453,-171.75453,2.08
657,353.89914,123.487434,-54.773823,-14.942223,2.31
658,712.4741,102.61946,-49.91822,-12.082058,1.78
659,1767550.1,380.028,-141.44698,-87.39675,0.38
660,21.526844,166.86502,-77.70885,-39.63994,2.29
661,1947.7952,423.30652,-196.82933,-78.265,2.12
662,1382.5588,99.55875,-61.42246,-37.650784,1.68
663,450.16492,104.36537,-50.82,-17.294447,2.26
664,567.84326,143.8418,-72.486786,-12.8691435,1.97
665,607.8449,212.6159,-96.968056,-90.4004,2.21
666,337.50906,251.69466,-145.52414,-33.223614,1.79
667,288.83395,253.05032,-130.97916,-24.180141,1.7
668,776.93884,295.80273,-158.94156,-67.72798,2.02
669,11198.281,229.33118,-109.91672,-42.119453,2.13
670,570.232,91.13457,-51.87068,-48.849346,2.45
671,2762.2832,138.4237,-58.286263,-37.244576,1.44
672,28973.127,211.97528,-136.81712,-60.618393,1.97
673,244479.08,212.8332,-64.28416,-40.116417,1.75
674,25534562.0,894.43713,-311.85077,-169.38719,1.19
675,9201.129,188.21211,-69.94432,-69.94432,2.2
676,509.94858,77.99359,-34.82676,-5.5825276,2.18
677,24.07164,169.90312,-81.90589,-73.716324,2.27
678,237630420.0,1124.5851,-352.67517,-145.07794,0.71
679,14310.391,212.70319,-91.839096,-91.839096,1.97
680,24300.875,210.85214,-137.8009,-116.99496,2.15
681,141.63742,105.4268,-50.538204,-27.374922,2.05
682,220.60867,101.75599,-51.011158,-6.0830264,2.14
683,182.76317,108.607414,-48.840137,-39.605053,1.35
684,32678.156,313.6376,-142.4929,-5.56588,1.55
685,1879.6943,362.51236,-195.15431,-195.15431,2.39
686,2324.7048,351.5238,-193.93423,-193.93423,2.45
687,20053268.0,980.2567,-323.51486,-181.43065,0.46
688,195.14984,100.48492,-51.54288,-25.425852,2.16
689,309.1801,203.39021,-94.70616,-20.076931,2.09
690,34.0279,193.24892,-100.07524,-95.230095,2.22
691,233914.11,126.891396,-61.276707,-45.7539,1.97
692,21568.828,225.92271,-130.0131,-47.067047,2.19
693,288.99545,125.49048,-53.99431,-13.411133,2.07
694,449.78125,211.31186,-114.238335,-14.375501,1.73
695,26.53571,142.9832,-76.72045,-39.59904,2.33
696,161.44498,230.95479,-97.0612,-97.0612,2.24
697,225990.86,207.40834,-98.213715,-98.213715,2.05
698,6112.087,243.52074,-95.595955,-95.595955,2.21
699,36.25441,175.80426,-86.09435,-49.606224,2.14
700,6569.0615,240.02179,-155.9355,-108.42842,1.81
701,390181.8,215.43826,-87.57355,-87.57355,2.15
702,31.57348,155.14285,-70.149765,-54.067974,2.23
703,3245.0164,336.32373,-161.12727,-33.13912,2.11
704,130.80838,231.89601,-102.473656,-99.01044,2.45
705,1541.7386,134.2997,-56.51023,-18.997849,1.63
706,388.43866,104.50705,-58.913296,-28.226303,2.29
707,63651.84,157.24449,-64.02017,-2.014933,1.03
708,1151.4705,307.42,-174.47803,-83.01336,1.71
709,1571726.1,686.68195,-289.20868,-16.120361,0.46
710,2069396.6,259.91757,-156.07112,-156.07112,2.23
711,121199.07,460.2918,-256.65305,-147.42244,1.65
712,25706.926,274.88898,-134.47003,-79.43608,1.73
713,3685484.0,772.9453,-321.37082,-64.8567,0.84
714,3520.8865,566.9416,-307.16888,-307.16888,2.31
715,460.79193,153.22604,-82.699974,-30.446156,2.16
716,80727210.0,1689.904,-601.25726,-115.70702,0.14
717,19176.031,279.5531,-147.55699,-147.55699,2.08
718,54.247833,182.23135,-80.19832,-41.464108,1.89
719,67.31491,219.1041,-108.659195,-60.88185,2.39
720,40211.773,690.1225,-261.23257,-249.42035,1.66
721,505793.94,174.5902,-114.794685,-6.0308337,1.11
722,1558363.6,327.0687,-205.70744,-4.7329845,1.38
723,18.247438,156.8716,-74.36373,-67.18241,2.23
724,742.8986,104.57631,-60.41091,-14.762441,1.67
725,3765.8032,155.71628,-79.50099,-19.276897,1.41
726,9370.098,213.26947,-120.550766,-120.550766,2.07
727,26039.078,305.77808,-124.20011,-31.54517,1.2
728,625.17163,167.8719,-90.550285,-85.582634,2.13
729,4347.6196,187.33687,-102.21427,-26.1883,2.06
730,20002.271,219.76361,-86.62707,-20.497347,2.13
731,10856.482,357.9205,-220.35976,-220.35976,2.48
732,53206.754,263.59848,-142.89388,-21.380665,1.39
733,5258.4346,214.08328,-110.40825,-110.40825,2.11
734,25037.93,330.9682,-115.451706,-115.451706,1.24
735,421.15353,170.38078,-94.417274,-83.93785,2.07
736,6280.691,254.11732,-110.78674,-92.41241,2.25
737,203.87686,115.74706,-59.35964,-48.658165,2.03
738,2021.9119,153.18288,-59.395344,-15.662773,1.55
739,24676.102,213.74298,-77.87424,-77.87424,2.0
740,603.3131,276.59094,-129.82875,-46.002804,2.12
741,154850.14,197.90958,-81.115166,-81.115166,2.16
742,109134.266,258.49866,-137.45923,-93.0443,0.47
743,46.269497,215.2915,-100.88002,-100.88002,2.25
744,17779.176,281.75665,-122.0017,-14.67386,2.03
745,70560.92,292.09982,-176.92314,-176.92314,2.07
746,13295.192,300.87683,-142.2552,-142.2552,2.24
747,26.635298,167.3271,-81.167786,-53.694492,2.3
748,780.7649,120.79344,-71.8129,-29.358788,1.32
749,1723.2395,110.46432,-48.19907,-5.8695498,2.13
750,25943.816,138.22752,-58.208576,-58.208576,1.97
751,23.050312,161.15266,-75.259636,-57.998825,2.14
752,1206.3938,161.80745,-77.53216,-50.309654,2.19
753,23382.982,358.6167,-163.26334,-114.46873,2.1
754,101538.41,95.19181,-41.485573,-17.842869,1.73
755,199.30931,126.02117,-61.952164,-21.580843,2.18
756,20389.627,270.58163,-170.85442,-48.811417,2.19
757,830.8571,179.63448,-108.678116,-86.26256,2.25
758,544.29474,84.074066,-40.776768,-10.093918,2.36
759,439191.88,211.3026,-54.75261,-9.22665,1.04
760,25.030958,158.27213,-75.675186,-23.977331,1.81
761,4590.76,168.62225,-64.18641,-34.94255,2.2
762,264.6662,93.078415,-45.724964,-15.708354,2.33
763,343.47388,114.087715,-49.493,-8.535409,2.07
764,6324210.5,879.69855,-384.87567,-149.8466,0.2
765,798.0755,287.39664,-121.420685,-19.653416,2.25
766,104.63429,117.171616,-60.934216,-25.760105,2.45
767,760594.44,97.65925,-63.906178,-16.229414,2.06
768,524.7871,99.27032,-53.975662,-21.132038,2.08
769,1426.4729,260.56683,-97.342865,-53.871243,2.47
770,211.81137,124.77312,-65.31716,-65.31716,2.06
771,4447.2363,166.63928,-92.93593,-60.444225,2.09
772,393.86386,193.33717,-108.58475,-73.57124,2.27
773,435.0065,256.76294,-121.38936,-121.38936,2.38
774,14740.53,187.85689,-65.936295,-39.749966,2.12
775,100.49428,234.9097,-108.36453,-100.24447,2.31
776,980.1691,144.70293,-80.56497,-43.54011,1.57
777,851.46985,191.58974,-90.49007,-90.49007,2.12
778,18719.148,135.81187,-63.125175,-22.428116,1.7
779,918.76196,172.07336,-88.655045,-17.400776,1.91
780,47.267216,172.43748,-90.7988,-60.027283,1.75
781,19.14453,158.2202,-78.240326,-48.783226,2.27
782,633.57715,126.62793,-70.46965,-14.230505,2.12
783,4496.2505,550.81146,-236.75279,-64.69781,1.95
784,936.87964,116.53667,-65.88805,-9.0848255,1.57
785,132856.73,208.32553,-94.31459,-94.31459,2.24
786,25.589603,170.49191,-85.47111,-73.58068,2.09
787,161.69084,215.5131,-108.6285,-61.501003,2.23
788,141.4649,170.38763,-88.69884,-46.539062,2.2
789,334.7749,107.514885,-57.87327,-5.862034,2.1
790,53002.773,199.69252,-128.88176,-94.17857,1.24
791,9418531.0,1265.8074,-532.4888,-209.52147,0.2
792,47294.48,397.57184,-156.15704,-71.230354,0.55
793,36.258152,223.63304,-104.25086,-53.454426,2.44
794,248931.39,301.3039,-127.87958,-114.427345,0.99
795,19.11324,156.29436,-75.55452,-64.68403,2.28
796,7423.8706,372.50668,-154.97995,-101.79283,2.46
797,4208.726,409.90988,-185.73647,-68.93958,1.5
798,1384.4318,249.43147,-137.75114,-21.27218,1.57
799,30.450441,140.57343,-71.38196,-42.79007,2.32
800,33932.61,257.4765,-141.73782,-92.44882,2.12
801,1417.7296,322.41284,-174.19594,-30.427958,1.9
802,3788966.8,324.01688,-152.90358,-14.654707,1.82
803,337.7729,118.81235,-52.64058,-27.024914,2.3
804,5325.362,261.4575,-125.851585,-10.187512,1.83
805,8991.122,122.20085,-42.47338,-15.224729,1.97
806,3415.7673,328.28223,-139.74307,-104.5168,2.48
807,269.34818,128.03192,-56.565376,-1.0638497,2.21
808,2268.563,92.56968,-39.299202,-18.42819,1.96
809,747983.0,206.13351,-56.373146,-8.911958,1.15
810,26.097666,169.09528,-80.73501,-31.241726,2.2
811,9556.458,261.39175,-131.92911,-18.348764,1.17
812,44689.723,264.40393,-97.90644,-81.49995,2.1
813,3065.5813,85.86545,-36.98101,-0.45461947,2.18
814,4881.4546,203.17743,-78.96019,-36.27861,2.49
815,18688418.0,1075.5668,-350.82816,-244.42937,1.23
816,21019.059,235.33861,-95.761566,-95.761566,2.08
817,240.33377,107.89797,-54.78633,-7.824291,1.61
818,22.325172,165.9348,-77.75949,-69.7297,2.19
819,820037.6,359.3339,-116.46172,-107.43054,1.56
820,4870.598,186.41779,-94.57384,-6.9289036,1.52
821,6733.097,152.97635,-97.86294,-35.167877,2.2
822,4167.34,417.85928,-179.6031,-76.58238,1.9
823,91325416.0,1032.6025,-358.28918,-358.28918,1.76
824,85688.24,326.26016,-142.20146,-21.245008,1.39
825,3702.2788,344.75262,-153.16217,-153.16217,2.46
826,32792.023,256.50067,-106.65978,-106.65978,2.15
827,24253.191,310.76633,-147.84291,-147.84291,2.17
828,401.93298,102.4402,-44.25832,-13.744108,2.08
829,53690.164,301.83582,-145.66591,-39.36106,2.13
830,232087700.0,2169.2705,-553.554,-553.554,0.17
831,244.70569,106.32993,-54.2456,-27.761343,1.99
832,845963.44,260.61777,-108.55098,-107.24423,2.22
833,1162.1875,128.18483,-58.838306,-9.250403,1.32
834,4733.964,122.626526,-54.753365,-21.242146,2.25
835,23396.742,244.1793,-145.06198,-102.20906,2.08
836,19626350.0,2162.7822,-855.07764,-21.556612,0.98
837,4632.921,360.31458,-199.34634,-199.34634,2.46
838,20518.63,246.31532,-137.84521,-137.84521,2.21
839,482312.62,639.2213,-339.3209,-13.9114,1.36
840,593.2494,74.44122,-34.900925,-6.03012,1.99
841,36281.67,197.85675,-58.939514,-38.262264,2.18
842,133532.19,81.8045,-36.792107,-15.469619,1.24
843,46695.56,251.45091,-157.19597,-16.209558,2.03
844,60061.586,327.96375,-114.08528,-12.000413,1.58
845,298.0001,166.91321,-68.443016,-36.561733,2.18
846,936.52655,99.3491,-42.21152,-5.7714148,1.56
847,95243.44,258.82977,-111.766884,-35.297348,2.07
848,14652.695,205.51431,-81.27792,-1.883759,2.14
849,53623.86,228.77065,-142.03688,-142.03688,2.18
850,23.328135,170.59274,-85.354416,-52.4795,1.93
851,3413.9675,93.333435,-57.046417,-16.247515,1.73
852,103.22885,117.82306,-53.600773,-18.91638,2.25
853,773442.8,302.5449,-205.79099,-89.35023,2.17
854,924.94196,164.6656,-74.88982,-67.29453,2.08
855,30644898.0,1253.6525,-463.8029,-463.8029,0.9
856,4295.2734,179.9933,-79.54301,-49.658405,2.34
857,10559.788,163.36781,-90.72601,-27.228716,1.23
858,2006.856,311.63272,-137.25784,-86.13712,1.78
859,16851.643,189.82599,-76.02563,-76.02563,2.19
860,15206.383,573.7978,-303.16608,-75.46978,1.4
861,13448822.0,872.8782,-351.39902,-68.86193,0.82
862,1320.7146,93.23639,-41.17318,-3.4500432,1.32
863,3030617.0,233.84879,-81.37128,-5.6055274,2.0
864,116331416.0,1325.7476,-443.82202,-76.14687,0.31
865,646744.6,310.99268,-134.20763,-134.20763,1.67
866,5888910.0,687.30896,-277.5044,-36.25991,0.37
867,53.83277,182.91734,-91.70544,-83.21505,2.21
868,1228.9568,106.1809,-56.06902,-21.48658,1.63
869,22566.646,237.54544,-70.45404,-66.16979,2.07
870,1440.4119,174.13301,-76.32134,-28.714962,1.7
871,9080.476,187.37138,-97.51744,-16.602345,1.4
872,195.44131,238.26126,-128.68765,-98.16415,1.99
873,56773.09,200.51668,-129.25179,-19.798092,2.16
874,1294.4703,105.465965,-62.433235,-62.433235,2.44
875,40.362167,150.56905,-75.672935,-72.06281,2.39
876,170.09808,104.54113,-48.78822,-12.717729,2.11
877,7375.9033,286.83606,-145.3576,-47.788452,1.96
878,312484.44,120.89041,-72.86984,-72.86984,1.7
879,580.1293,136.12033,-71.45061,-20.037687,2.1
880,76139.49,389.94333,-192.92441,-25.867432,1.98
881,30.215057,161.01672,-80.70711,-55.416702,2.34
882,658.0373,140.27719,-63.14775,-33.999565,2.18
883,3826483.0,456.79944,-138.0258,-57.29935,1.53
884,46784.777,192.49011,-126.54436,-3.117504,1.64
885,20.592594,160.17262,-76.36843,-75.08998,2.15
886,41.201935,156.85081,-71.597946,-60.838882,2.14
887,141.23962,240.13246,-125.92043,-125.92043,2.29
888,35581.293,264.21066,-144.93118,-23.155697,2.16
889,5422.447,243.33493,-113.68481,-58.607143,1.35
890,1848.3551,619.8022,-301.2399,-75.04206,2.16
891,7603.9395,316.09314,-194.42813,-194.42813,2.4
892,3427.5393,148.87962,-64.67214,-2.4853048,1.31
893,3414.757,190.23299,-125.12372,-37.34967,2.12
894,581.68567,254.61266,-119.03426,-64.55325,1.92
895,259157.97,308.8986,-159.87122,-1.9913186,2.01
896,814.1286,90.289345,-39.450695,-20.696949,1.73
897,636.7295,93.403435,-44.758186,-1.3530185,1.81
898,27.454596,165.31195,-85.06986,-61.969666,2.17
899,6846.268,359.46024,-155.91791,-48.46012,2.28
900,1373478.6,759.34894,-346.4432,-174.91203,0.6
901,5396.4277,288.9067,-149.00926,-75.46936,1.58
902,95605810.0,1550.9459,-579.77637,-579.77637,0.41
903,6686.5527,314.85556,-171.25815,-98.01368,2.08
904,1479.532,77.491905,-38.38947,-14.494896,2.2
905,37271.46,278.524,-146.39922,-96.39768,1.72
906,180.76653,99.286255,-43.57128,-4.613322,2.15
907,1073.7062,185.85658,-111.5372,-73.51929,2.17
908,9873852.0,1282.1279,-610.06256,-348.19354,0.18
909,78650.17,322.243,-159.1651,-136.07607,2.08
910,38.016872,195.45164,-103.21282,-103.21282,2.26
911,367726.84,325.10178,-161.9723,-57.720016,1.3
912,96022520.0,1550.9459,-579.77637,-579.77637,0.41
913,143.17897,242.18398,-126.22971,-65.99176,2.39
914,1359742.9,203.46622,-59.039013,-8.843512,1.92
915,2000.2024,123.404945,-65.428116,-29.470892,1.94
916,45565.95,619.8253,-281.67886,-248.86166,2.18
917,323317.2,276.58743,-145.94348,-145.94348,2.21
918,1761.5234,141.53394,-78.893715,-11.111636,2.3
919,71.844124,228.847,-130.7156,-130.7156,2.31
920,46660.77,291.75012,-163.22978,-136.08841,2.16
921,23.059141,175.11032,-89.427,-72.73121,2.3
922,2456.182,192.54059,-93.9654,-40.031013,2.16
923,40037.61,282.2626,-136.42545,-136.42545,2.14
924,1880.3754,182.01994,-115.114555,-66.47276,2.11
925,5377.4155,188.83989,-86.16403,-86.16403,2.18
926,755.0641,124.80191,-60.482914,-4.4293337,2.32
927,36902.055,350.87506,-138.06967,-18.77562,1.99
928,198810.16,402.44714,-207.15323,-35.115723,0.95
929,73900.12,290.47964,-132.99773,-132.99773,2.12
930,424898.66,81.55843,-53.98971,-12.765562,1.66
931,2560587.0,429.27866,-176.3155,-25.035292,0.4
932,440.692,307.56314,-173.58075,-173.58075,2.31
933,2818.2375,214.9197,-120.1331,-48.94857,1.84
934,101.729034,215.58086,-120.639885,-120.639885,2.16
935,21.364714,159.48236,-83.652306,-61.2763,2.28
936,17623.701,211.85362,-117.23591,-15.962526,1.02
937,8970.928,211.62521,-111.246475,-22.247992,1.27
938,506.4879,99.41516,-48.306095,-10.072596,1.45
939,401.7791,125.258484,-56.601727,-36.477467,1.95
940,1275.6509,321.1206,-149.7098,-124.61921,2.35
941,3656.9312,136.61484,-86.08561,-11.841992,1.48
942,1028110.44,523.15894,-283.5584,-53.90871,0.45
943,208.8038,105.399704,-51.033424,-27.772642,1.31
944,34645.246,207.75471,-114.60286,-5.690453,1.3
945,3338.0884,166.56772,-80.12127,-53.336506,1.7
946,10407986.0,1132.4725,-492.5053,-307.1561,0.78
947,127810.33,276.78534,-109.78713,-36.970776,1.25
948,4782.591,484.27756,-285.05957,-244.02039,2.26
949,6432.195,183.49953,-70.216896,-22.650423,2.13
950,17701.322,229.46028,-108.409035,-66.2295,2.05
951,66508256.0,1227.094,-405.58694,-100.18505,0.64
952,382.80798,248.15431,-116.313065,-115.05296,2.27
953,11253.263,128.91676,-48.09049,-4.786845,1.52
954,787.54144,280.14337,-136.14003,-40.876213,1.94
955,15125.442,215.47623,-128.33977,-68.1628,2.07
956,6260.2124,177.3518,-97.833694,-97.833694,2.04
957,846.23804,106.81578,-50.829174,-2.678142,2.11
958,679.41376,149.07817,-66.34252,-17.845703,2.03
959,100268104.0,1296.463,-467.0146,-202.612,0.17
960,8263.6045,156.1857,-96.7857,-40.056995,2.15
961,551176.4,220.86812,-87.49767,-87.18754,2.13
962,1072.7987,282.98798,-142.42278,-88.79956,1.83
963,5790161.0,2135.957,-902.2925,-545.6253,0.7
964,31710696.0,514.0622,-153.41008,-141.38757,1.24
965,1772.4474,349.54117,-181.71361,-181.71361,2.47
966,16.708944,149.76918,-72.510864,-52.360844,2.31
967,17.751457,149.38835,-71.530754,-42.61337,2.3
968,1601.0889,176.30502,-90.96017,-32.100246,1.5
969,922.7952,62.25284,-26.457344,-10.35451,2.07
970,15099.494,322.78888,-130.25964,-49.533176,2.23
971,39.672577,155.51965,-80.872,-80.872,1.91
972,613.2766,76.70701,-40.942734,-8.598621,1.89
973,3102.735,158.93407,-87.47608,-10.145191,1.05
974,1977.2927,241.64299,-116.88798,-96.94765,2.16
975,284053.28,373.25522,-223.39703,-129.09267,1.01
976,278.1705,100.72008,-53.487988,-4.8372064,1.68
977,879.81647,89.620636,-42.1284,-39.86233,1.4
978,12110.16,307.35913,-196.06116,-196.06116,2.47
979,116.518654,233.91747,-117.48272,-117.48272,2.31
980,2990.005,129.95583,-77.381584,-3.1832845,1.09
981,4159197.5,1145.1398,-460.2733,-185.74582,0.13
982,13829.109,226.36877,-123.319145,-107.70162,2.14
983,103909.43,284.38315,-116.604546,-58.337578,1.74
984,1170.4718,69.35654,-27.135727,-4.873674,2.31
985,20.49428,159.10829,-71.786644,-55.398937,2.28
