,0,1,2,3,4
97,6523985.5,1044.9222,-384.49014,-200.54309,0.82
98,273622.7,739.9502,-302.7766,-127.45357,0.56
99,3122330.0,1519.8846,-678.76196,-366.0341,0.76
100,52581692.0,1832.611,-766.4241,-254.0292,1.31
101,10756710.0,1282.5148,-470.5355,-402.8007,0.93
102,45060320.0,1374.7612,-474.4049,-474.4049,1.3
103,130373.47,989.9802,-473.17673,-471.8854,1.41
104,857106.56,437.67087,-265.39548,-139.92863,0.79
105,5527197.0,1249.9001,-589.923,-382.19937,1.54
106,8366374.5,1884.9672,-897.57587,-386.55707,0.56
107,15972170.0,2804.4263,-1056.8802,-1056.8802,0.44
108,6127360.5,1980.2843,-962.0358,-962.0358,0.95
109,7329441.0,2243.9846,-904.04535,-20.468758,0.39
110,3292256.0,2744.1526,-1404.3551,-1404.3551,0.75
111,1661383.2,566.90137,-255.17783,-193.3639,0.98
112,4396093.5,1432.0415,-645.56775,-150.04968,0.81
113,2201058.8,205.26248,-70.96131,-70.96131,1.19
114,287497.94,340.32156,-168.31285,-25.33247,1.78
115,222421120.0,1012.23315,-303.86673,-157.31232,0.43
116,780372.4,421.9003,-217.57289,-108.55012,0.83
117,227897.16,176.08076,-72.77537,-39.496048,1.49
118,828815.5,275.5648,-129.49417,-55.45379,1.1
119,215228.48,185.24692,-90.602104,-60.09089,1.42
120,638295.3,345.67667,-168.45879,-25.811157,1.55
121,26552464.0,427.1383,-143.53455,-134.02832,2.29
122,2736882.5,370.64728,-153.19711,-144.94267,1.56
123,1386854.9,287.93463,-149.87285,-138.22536,1.33
124,678963.6,388.80655,-168.30176,-111.68781,1.22
125,7719239.0,826.7293,-272.2928,-252.67207,0.99
126,174964.12,380.03882,-137.67607,-30.480753,1.16
127,15516513.0,801.326,-234.40187,-161.1844,1.83
128,345367.8,707.54645,-276.08276,-275.48596,1.3
129,27082784.0,1195.061,-380.75464,-217.42549,1.71
130,1112008.4,860.1347,-334.63788,-284.37292,1.67
131,1494147.0,747.3892,-347.269,-303.08484,1.32
132,147631.16,446.49292,-232.63182,-165.2434,1.17
133,5910026.0,591.36017,-264.19275,-70.171196,0.68
134,509330.34,1058.6284,-433.8352,-81.77598,0.55
135,804262.4,735.8713,-272.90027,-258.31854,1.79
136,2127786.8,1028.6246,-372.2651,-162.15607,0.75
137,1135054.2,633.3211,-247.82118,-153.69316,1.03
138,3354360.0,1759.6057,-863.12494,-863.12494,0.9
139,1740057.1,668.5878,-259.054,-210.32935,1.43
140,7402876.5,1076.7717,-390.95038,-349.2916,0.8
141,201771.55,841.5307,-415.17493,-324.6336,0.64
142,1580084.5,1069.2814,-562.9792,-65.07713,0.47
143,74454430.0,1979.7656,-680.52075,-680.52075,0.25
144,2415345.8,1944.3788,-1014.74286,-801.07416,0.32
145,262581.9,847.91895,-348.16415,-72.97425,0.48
146,1559672.4,838.8536,-331.69986,-230.21457,0.78
147,3284065.5,1700.8158,-870.3952,-604.06903,0.57
148,1796270.4,982.3098,-455.03384,-62.504795,0.39
149,100204.46,348.45682,-156.72382,-104.44849,1.79
150,266311.0,474.28873,-178.19594,-173.0506,1.73
151,2259154.5,393.59485,-150.90909,-150.90909,1.56
152,2200291.0,1448.0321,-587.5795,-305.61838,0.9
153,1130434.1,978.22156,-424.9045,-176.54985,1.46
154,640563.8,735.80707,-299.44846,-18.54234,1.69
155,455406.12,295.66434,-149.56871,-12.518804,1.3
156,495492.66,348.46466,-189.95544,-188.41179,1.61
157,1847211.9,438.7109,-203.89998,-203.89998,1.39
158,10317.129,140.12398,-81.5169,-19.747515,1.69
159,1325471.6,819.9221,-329.77188,-10.513044,0.93
160,762805.5,812.7337,-333.93817,-243.15028,1.45
161,352091.25,893.6461,-442.54703,-366.50293,0.62
162,26154092.0,1439.1539,-554.0419,-206.78738,0.52
163,35843776.0,2172.2769,-918.5703,-354.45828,0.38
164,140188.73,481.12384,-250.33104,-126.757576,0.84
165,3217574.2,1660.9318,-858.8733,-310.38123,1.05
166,2830127.8,656.5136,-213.25818,-73.801674,1.92
167,275269380.0,1587.2039,-509.77515,-194.41685,0.79
168,2049149.5,1098.1246,-431.23553,-44.786148,1.35
169,4796481.5,1883.9696,-810.31085,-810.31085,0.78
170,669689.7,1095.1586,-439.6323,-227.50578,0.59
171,9298303.0,869.0982,-521.2945,-521.2945,0.71
172,610282.7,420.16434,-201.33553,-185.50189,1.76
173,31671670.0,439.2311,-134.22311,-134.22311,1.02
174,1319083.5,431.4075,-174.21779,-90.0979,1.2
175,324042.47,368.76187,-144.24054,-144.24054,1.63
176,271114.8,627.17017,-268.77188,-224.20865,1.41
177,5060393.0,722.146,-308.20868,-211.91959,0.88
178,763845.8,977.5976,-465.04718,-247.18301,0.67
179,3674926.8,1452.2699,-620.5521,-620.5521,0.72
180,261050.16,743.9198,-369.23288,-148.9154,0.86
181,27658.078,326.06976,-181.27014,-181.27014,1.24
182,4956.7666,285.84845,-131.05434,-37.38093,2.06
183,2919424.2,634.7547,-297.28415,-227.55939,1.76
184,343370.03,619.6313,-326.13245,-10.766065,1.21
185,18836320.0,730.0129,-256.01602,-38.59957,1.36
186,446682.62,714.7852,-331.5568,-234.24113,1.22
187,10026252.0,1315.7506,-490.827,-490.827,0.57
188,399886.75,782.312,-400.1952,-400.1952,1.15
189,33022.09,496.75253,-231.77611,-231.77611,1.22
190,27615102.0,1902.4695,-680.334,-680.334,1.16
191,668849.8,915.7044,-409.26834,-310.53436,1.16
192,482368.75,901.39124,-533.8021,-305.90164,1.18
193,41812.707,528.65173,-232.63974,-83.9409,1.26
194,20238562.0,1000.15765,-324.85565,-324.85565,0.19
195,2145765.5,916.6665,-360.69952,-219.69775,1.01
196,6872465.5,1657.0963,-882.70276,-595.2351,0.44
197,1176548.0,676.8363,-298.41144,-298.41144,1.93
198,29695.508,530.6985,-242.72366,-4.689246,1.22
199,375936.28,769.3101,-315.44095,-206.6931,0.85
200,365694.94,783.6616,-384.34338,-221.64671,1.43
201,1521617.6,778.5342,-455.78473,-455.78473,1.47
202,673156.75,674.9409,-305.56595,-305.56595,1.64
203,640588.25,623.77765,-233.97379,-43.361637,1.64
204,85827.25,623.17535,-338.34445,-305.33447,0.44
205,17252238.0,1183.6058,-444.81296,-8.743847,1.25
206,14477205.0,666.5183,-246.06938,-137.1968,1.27
207,228958.75,650.5745,-340.65262,-143.89386,1.32
208,518193.34,439.64502,-194.71848,-194.71848,2.01
209,27486840.0,802.90765,-309.27258,-309.27258,1.78
210,11744.2,370.05768,-196.7455,-110.966034,1.43
211,792677.7,401.8724,-138.53221,-95.42826,1.49
212,523333.34,604.2268,-249.91536,-31.011332,1.03
213,14028232.0,651.77606,-217.17725,-121.32831,1.23
214,113100.52,330.16238,-143.77539,-143.77539,1.49
215,2987348.8,1793.934,-861.0877,-344.8641,1.48
216,2014886.4,545.4285,-199.0911,-19.459679,1.19
217,1549146.5,1681.5596,-914.1163,-560.23737,0.48
218,108108.21,441.67294,-178.79883,-114.183044,1.71
219,3048522.2,1381.8618,-600.3444,-483.89362,0.87
220,3033908.0,1420.244,-714.79974,-161.27705,0.94
221,8812.358,327.10065,-152.99664,-39.94982,1.84
222,4076411.8,850.92084,-562.9079,-37.218487,0.41
223,300770.5,670.93896,-303.20282,-37.943287,1.2
224,46456.57,447.74783,-239.18228,-51.286945,1.85
225,4806609.5,480.84454,-166.42674,-96.38034,1.26
226,924503.5,911.16943,-412.6616,-189.66164,0.84
227,10272.911,489.5764,-228.39937,-122.557365,1.83
228,23519.416,630.3433,-282.61874,-38.680466,0.93
229,231371.12,426.17795,-176.89777,-65.91433,1.26
230,863807.1,893.84015,-351.41476,-195.9342,1.41
231,1169161.5,728.4121,-309.7631,-95.274284,0.53
232,2100134.8,621.0249,-252.90749,-252.90749,1.66
233,742301.56,402.93884,-121.18326,-46.69722,1.43
234,32929.12,289.80322,-141.41852,-65.84044,1.45
235,2074585.2,661.01117,-312.62296,-206.80847,0.72
236,813058.2,364.59555,-130.5722,-106.99201,1.84
237,6488761.0,879.88135,-500.8962,-142.37637,1.46
238,1635535.8,971.3391,-411.1179,-411.1179,0.92
239,6866197.0,1030.8281,-418.77994,-418.77994,1.66
240,8994441.0,1304.0812,-477.63342,-477.63342,1.2
241,6387993.5,778.7435,-262.21796,-262.21796,1.18
242,9594205.0,1210.5896,-556.25165,-556.25165,0.27
243,1747615.0,1536.3176,-661.539,-661.539,1.35
244,3166026.0,881.4321,-381.36313,-139.65208,1.14
245,104930950.0,2962.2212,-1092.7816,-629.1608,0.5
246,513889.75,674.67413,-444.3815,-280.53763,1.63
247,2014963.1,1388.1653,-632.55237,-632.55237,1.16
248,71755976.0,1217.541,-345.59222,-281.12753,1.07
249,810450.7,825.6957,-408.34094,-281.08652,1.27
250,290305.75,1303.8489,-605.75903,-411.27377,0.82
251,48267.71,488.81607,-270.28235,-120.33702,1.62
252,550367.44,697.53033,-291.32416,-99.49799,1.14
253,184758.78,544.68365,-216.31488,-132.44537,1.85
254,662029.9,824.474,-335.01163,-238.3529,1.01
255,1310111.2,824.6714,-314.2294,-111.09663,0.9
256,96699.02,682.3492,-306.66733,-306.66733,1.09
257,9851904.0,1003.74786,-406.98297,-406.98297,1.3
258,1095968.9,778.75397,-328.04715,-78.359955,1.28
259,1303257.2,877.5524,-491.64865,-157.85062,1.19
260,59963348.0,1400.569,-495.62234,-468.86996,0.54
261,2167001.2,1409.3174,-636.264,-254.41095,0.47
262,2464548.2,1157.8597,-449.1542,-353.67685,0.97
263,32805730.0,2200.2585,-930.6916,-425.92618,0.77
264,451730.38,657.5414,-239.14058,-58.770535,0.8
265,7163327.5,803.85077,-295.00037,-238.27724,0.77
266,45365450.0,1553.6434,-655.2952,-655.2952,1.31
267,3568425.2,957.9043,-364.20453,-45.987057,1.62
268,295547.88,680.9375,-283.16522,-110.43184,1.55
269,416077.22,407.5616,-118.57168,-27.245693,1.61
270,1830380.9,578.8108,-301.05563,-301.05563,1.4
271,1318697.1,471.40005,-143.46841,-62.949287,1.66
272,4535339.5,645.17834,-249.30998,-249.30998,1.3
273,97496130.0,1428.3671,-390.9558,-300.04428,0.91
274,3764144.8,916.27466,-358.97604,-168.69838,1.14
275,2613085.0,780.5216,-260.23538,-134.97426,1.06
276,234538.77,788.67816,-387.15103,-248.3612,0.55
277,961573.3,824.1575,-360.0218,-235.27827,0.32
278,731349.56,1475.5792,-726.3142,-286.7218,0.7
279,3533471.5,990.6051,-409.87387,-390.2851,0.97
280,541490.75,502.36108,-227.42534,-123.18029,1.24
281,20588.26,399.7786,-179.13005,-179.13005,1.85
282,5785904.0,1211.6339,-551.63434,-432.99988,1.26
283,192535.31,619.03424,-334.80957,-121.65353,1.46
284,286021.3,543.82654,-310.58713,-310.29745,1.72
285,939910.0,716.0356,-296.26706,-291.62473,1.25
286,265007.47,784.9821,-368.8784,-172.60063,0.61
287,13838360.0,1032.0514,-516.57605,-516.57605,1.27
288,5088823.0,687.13116,-454.89374,-454.89374,0.69
289,5467394.5,985.3192,-429.6401,-7.457183,0.77
290,6294934.0,651.33264,-265.0917,-265.0917,1.47
291,1696729.8,471.46292,-160.13966,-25.8858,2.04
292,968364.94,513.1248,-211.92073,-211.92073,1.72
293,4124953.2,764.3396,-280.62598,-247.49731,1.33
294,5520731.0,1390.3678,-600.82886,-600.82886,0.6
295,598377.2,556.7979,-313.60703,-230.79384,1.23
296,1467197.1,617.6187,-215.71358,-152.40358,1.27
297,826756.75,686.0668,-364.22034,-364.22034,0.99
298,62217.26,761.89026,-374.9711,-52.92627,0.49
299,1469391.8,607.6632,-278.9347,-262.2187,1.36
300,2743569.2,712.47437,-338.83722,-133.24933,1.36
301,11770037.0,597.628,-220.02425,-22.577185,1.36
302,12995345.0,1264.8905,-661.3532,-661.3532,1.0
303,666815.94,581.3874,-345.2241,-345.2241,1.0
304,358831.62,494.25665,-199.39067,-56.085735,1.21
305,1160831.6,928.28064,-511.12286,-23.44365,1.12
306,638325.0,671.4389,-291.50586,-141.50093,1.77
307,750047.2,538.1993,-229.9884,-113.16219,1.35
308,361124.25,335.25848,-114.179825,-67.13933,1.78
309,355491.75,451.41183,-248.20714,-248.20714,1.13
310,2105360.5,498.06253,-176.97995,-154.35762,1.41
311,985824.8,677.42944,-268.6196,-125.60551,1.24
312,258807.02,400.57278,-186.17554,-83.6823,1.39
313,204842.9,429.15692,-187.68018,-166.46555,1.25
314,873624.75,468.22958,-180.52873,-155.2482,1.63
315,2386715.5,762.91016,-343.88248,-343.88248,1.37
316,512731.78,521.6625,-273.84155,-271.19803,1.22
317,181107.55,396.6015,-176.1272,-176.1272,1.44
318,967413.6,558.4042,-276.1682,-196.32039,1.3
319,245493.47,491.85138,-239.6518,-114.71821,1.24
320,5389947.5,472.0818,-183.76054,-102.1743,1.51
321,501165.72,404.9095,-220.84927,-220.84927,1.53
322,5680286.5,976.3925,-343.93484,-343.93484,0.91
323,718366.8,775.97925,-387.45938,-237.32332,1.14
324,829746.0,901.48145,-424.37997,-67.445175,0.51
325,1135398.8,624.1271,-373.00195,-238.88159,1.21
326,27163.8,505.1231,-293.03168,-143.07303,1.25
327,2147106.2,1207.2527,-513.0383,-509.82986,1.13
328,64999.906,502.22192,-288.41788,-115.677025,1.2
329,871288.2,523.8725,-183.55788,-6.8595734,1.16
330,10137746.0,901.6658,-309.02493,-161.87602,1.23
331,92133.734,575.72205,-285.60373,-49.435387,1.18
332,453451.6,509.24493,-199.83334,-181.1776,1.4
333,915.5645,219.36293,-106.81271,-66.35008,1.25
334,26995342.0,1801.1416,-759.858,-48.566116,0.35
335,141411.06,636.9703,-303.64072,-256.2026,1.43
336,253032.25,419.92706,-178.41605,-21.214375,1.45
337,212069.52,580.3547,-245.13983,-245.13983,1.26
338,13726.147,346.217,-168.888,-168.888,1.63
339,57813.043,371.64703,-166.16743,-166.16743,1.48
340,4273107.5,456.33774,-201.88478,-45.64822,1.25
341,3484832.8,485.15555,-227.23956,-227.23956,1.52
342,2271923.8,1566.1777,-907.0916,-37.50259,1.02
343,212721.8,516.3194,-233.3865,-233.3865,1.44
344,191923.2,789.72455,-383.7409,-215.38289,1.58
345,108551.82,672.2114,-310.2253,-35.81615,1.25
346,99438.98,555.0762,-223.19946,-67.167725,1.04
347,1326087.5,1436.7234,-663.83606,-30.12303,0.34
348,32996.098,541.8624,-213.56694,-201.21268,1.19
349,284898.06,846.0751,-328.73303,-328.73303,1.1
350,5076.1143,448.15308,-240.8567,-39.901527,1.31
351,10164508.0,1694.2954,-714.8404,-610.352,0.31
352,167217980.0,2328.062,-735.2361,-532.03094,0.51
353,19566188.0,1473.9564,-480.68546,-480.68546,0.52
354,29993.824,183.42697,-76.338234,-23.789576,1.91
355,17320812.0,1179.1926,-413.01416,-398.21045,0.4
356,3710897.0,1183.151,-472.65265,-472.65265,0.61
357,7636644.0,916.2083,-300.06128,-132.02461,1.12
358,2157003.0,1126.0314,-468.2421,-386.0192,1.25
359,96191.69,365.44836,-181.8033,-47.682423,1.38
360,378396.0,366.18347,-190.1643,-62.197388,1.04
361,263931.56,669.07227,-315.62976,-95.63922,0.72
362,5565489.5,638.51984,-271.94296,-271.94296,1.6
363,1098039.8,563.65356,-249.82195,-232.37886,1.8
364,754695.56,573.9617,-256.15546,-118.841225,1.79
365,176385.31,512.5437,-282.0528,-282.0528,0.87
366,4201418.5,760.58405,-299.0711,-36.508614,0.81
367,997864.2,823.642,-351.423,-285.5155,0.81
368,42948830.0,1129.2334,-387.13467,-331.73132,1.49
369,98699.88,288.46414,-113.07581,-106.77194,1.15
370,11769612.0,498.906,-215.15555,-157.73854,1.18
371,207587.28,423.7424,-215.58327,-69.162155,1.56
372,11657717.0,929.11194,-308.2612,-278.23633,0.78
373,906269.4,875.3099,-479.2793,-16.735306,1.32
374,1773882.4,400.19116,-248.1115,-2.89386,1.38
375,12911821.0,870.74786,-566.1466,-566.1466,1.65
376,496480.12,1299.4272,-671.55194,-671.55194,1.04
377,1426613.8,792.7166,-342.48404,-316.68204,1.71
378,54061190.0,2410.7476,-881.9193,-881.9193,0.17
379,91475630.0,2016.3054,-837.7212,-270.0518,0.7
380,4329473.5,871.0069,-407.0504,-407.0504,1.32
381,254666.62,384.95612,-157.7536,-121.85288,1.45
382,6995308.0,1720.8743,-798.8037,-104.646774,0.83
383,148847.19,820.5795,-388.3712,-224.3761,1.43
384,69420.195,753.36945,-365.8739,-365.8739,2.01
385,1442.8423,297.42184,-133.65155,-3.4858577,1.46
386,423108.88,830.62726,-412.60992,-308.79617,1.61
387,65947012.0,1820.9502,-578.7937,-578.7937,0.77
388,37600364.0,1045.0303,-330.72705,-173.17358,0.94
389,1182076.0,1031.5483,-515.5586,-229.33105,0.81
390,46026424.0,1989.4987,-884.5451,-101.95976,1.25
391,13125184.0,954.1995,-335.7991,-335.7991,0.67
392,598121.06,410.42648,-155.2255,-57.926025,1.94
393,640111.1,506.4302,-235.24655,-47.448597,2.26
394,52916796.0,1265.8125,-575.6566,-62.599365,1.53
395,12389428.0,1110.3622,-438.4021,-438.4021,1.53
396,61845.05,647.67377,-296.98666,-233.97949,1.45
397,577349.44,633.08124,-248.3557,-30.580507,1.29
398,2649041.0,774.24713,-285.6325,-95.52071,1.25
399,68511.73,362.57077,-206.04713,-206.04713,1.89
400,391595.53,1015.9671,-411.90048,-8.267922,1.07
401,985441.06,764.68036,-330.66052,-330.66052,1.4
402,14717.132,286.55154,-128.0726,-42.153427,1.68
403,36000564.0,930.83386,-337.72287,-161.57285,1.21
404,338170.56,587.214,-281.1755,-116.64103,1.65
405,2238869.8,895.25323,-375.0205,-375.0205,1.28
406,89062410.0,1790.6106,-650.2682,-30.740717,0.98
407,4935964.0,1113.895,-447.28323,-447.28323,1.42
408,9402259.0,1704.4097,-656.3555,-282.53183,0.45
409,1557.8579,96.00917,-43.441246,-6.7624884,1.62
410,2141.9106,169.33249,-78.98191,-12.235459,2.19
411,34755.28,218.63647,-84.507805,-27.748232,2.09
412,6743.0776,133.99576,-52.765537,-22.669922,2.24
413,38140.684,184.63847,-69.97429,-44.463467,1.8
414,4336.87,77.222084,-35.578224,-9.811445,2.12
415,157210.2,235.4019,-106.80363,-82.6414,1.43
416,1687.269,92.06705,-47.39306,-1.0754348,1.95
417,638.9974,70.21193,-36.477802,-29.044128,1.7
418,23823.572,145.83958,-81.48356,-6.457577,1.72
419,1025336.6,497.36053,-106.983986,-79.46663,1.91
420,3794.9932,113.50055,-61.074104,-9.364321,1.98
421,3114197.5,151.65099,-68.02399,-28.488224,1.84
422,19578168.0,807.6978,-382.63712,-118.35021,0.51
423,246006960.0,373.92627,-21.58846,352.3378,2.49
424,1364681.6,365.62558,-181.34973,-59.041245,0.78
425,23856.205,103.49223,-34.572838,-1.7006632,1.43
426,607679040.0,1320.6708,-941.95325,-941.95325,0.07
427,2323274.8,1072.6078,-549.0317,-549.0317,0.34
428,31835.39,110.85111,-67.450165,-24.397686,1.47
429,12658496.0,1130.8846,-567.0947,-567.0947,0.52
430,15400.995,148.23766,-74.39517,-20.436497,1.91
431,26503258.0,281.32645,-110.831924,-110.831924,1.3
432,48992.133,103.43474,-60.975254,-8.2797575,1.63
433,541.3337,44.823406,-19.722513,-6.2852325,2.26
434,67124.5,100.575836,-60.227787,-5.4949546,1.94
435,177905.12,313.22247,-131.11082,-6.347309,1.94
436,42213.383,447.8743,-202.9322,-165.94995,2.24
437,5696.031,187.90802,-93.69529,-32.73147,1.25
438,5860346.5,298.8555,-173.96603,-72.422066,1.33
439,3712.973,102.76703,-46.389713,-10.936658,1.63
440,15667.062,192.85957,-90.80887,-24.932053,2.26
441,9317.676,271.29034,-167.62585,-32.007893,1.86
442,9467.377,549.61664,-210.30585,-16.098774,1.93
443,49770.43,409.69333,-225.52412,-25.19683,2.08
444,72510.586,176.0518,-89.08648,-28.968447,1.89
445,33048336.0,1429.1088,-637.08734,-637.08734,0.56
446,160116.27,139.43497,-49.644424,-10.784864,1.61
447,5580974.0,957.2478,-503.17355,-503.17355,0.73
448,402.00427,54.832302,-27.681065,-13.186774,2.01
449,692416.8,446.90308,-224.86998,-191.61021,0.84
450,802.6511,60.59332,-29.131233,-3.1440637,1.49
451,105630.39,499.842,-231.623,-8.572037,2.1
452,810.44293,208.56625,-92.07751,-7.7253146,2.3
453,1975.9314,149.35294,-77.82835,-29.196487,2.04
454,13616.72,300.41757,-142.23271,-31.778679,1.58
455,14101.055,954.41034,-599.27704,-97.48945,2.28
456,962.0252,794.2852,-497.466,-38.340973,2.02
457,964.02423,1611.2549,-804.7606,-113.404205,1.88
458,2919.9487,150.51997,-74.854965,-47.648697,1.68
459,15507.317,380.23022,-202.48009,-153.86273,2.03
460,4036879.0,845.4348,-411.60593,-321.71674,0.92
461,25297.639,112.33567,-64.59452,-16.218082,1.76
462,1433901.5,428.45514,-174.7616,-31.266592,0.82
463,2025.657,81.15944,-33.65782,-3.5580673,2.26
464,518348.16,306.85062,-164.87358,-131.88637,0.87
465,9587.771,130.8013,-56.15258,-35.305714,1.83
466,2133.0027,237.22404,-110.66903,-29.807137,2.08
467,125295.96,333.87634,-161.86472,-161.86472,1.7
468,4781.5117,321.04715,-148.7955,-57.46783,1.78
469,21806.295,127.05375,-62.27204,-1.3518541,1.61
470,6872.473,129.48212,-81.84173,-18.859898,2.09
471,1176706.8,261.15826,-87.23892,-87.23892,1.56
472,78043.54,274.20078,-164.8356,-19.692863,1.79
473,13260.2705,188.95784,-95.09506,-50.659264,1.88
474,87916.516,184.70645,-70.5422,-40.599014,2.24
475,227159.55,371.62946,-139.5833,-33.989452,2.06
476,1230696.6,398.5313,-163.78387,-66.99445,2.09
477,196710.81,477.8313,-240.35486,-130.53671,2.08
478,11199.739,316.89233,-167.81947,-38.268726,1.28
479,7058.884,280.76633,-149.7675,-10.83789,1.83
480,1953.8331,304.70004,-174.88815,-65.742676,2.28
481,1905.9801,93.39896,-40.309082,-0.4131012,1.92
482,485523.28,203.12016,-85.73073,-38.211456,2.16
483,1007.32294,96.908394,-51.036785,-3.9416978,2.03
484,42890.93,310.79617,-188.76947,-30.325577,2.36
485,10493.251,331.55267,-189.17874,-19.255997,2.24
