,0,1,2,3,4
193,8579.802,404.85086,-203.18825,-77.5453,1.22
194,448638.06,608.06226,-308.63232,-39.10846,1.71
195,7427.834,550.81586,-236.75717,-64.69781,1.75
196,51792.895,589.09155,-258.43857,-127.86482,2.27
197,9163.26,434.45557,-216.5404,-104.84514,2.08
198,11975.192,358.69843,-158.11787,-93.07826,2.09
199,22624.799,357.43967,-162.64845,-115.12469,2.09
200,118150.25,302.56042,-170.15439,-75.83405,1.32
201,41328.293,584.6521,-303.29715,-116.71694,2.3
202,177080.25,1057.1956,-481.28143,-339.59015,1.33
203,608629.94,1163.5715,-365.2189,-257.45538,1.77
204,18208.592,447.1711,-177.8927,-90.516304,1.2
205,47098.582,619.8253,-281.67886,-248.86166,2.15
206,716.6522,546.6144,-258.4773,-94.90934,2.11
207,3351.026,567.72217,-275.04547,-163.54504,1.88
208,12853.567,417.75378,-240.29634,-93.225586,2.12
209,24642.438,314.12552,-134.77286,-61.278175,1.28
210,184593.42,476.30103,-236.06218,-130.45253,2.01
211,15043.662,510.09296,-211.50635,-65.47032,2.21
212,1166.0,452.60077,-203.85168,-95.630974,2.1
213,23427.47,573.78284,-303.15112,-75.47237,1.33
214,71914.68,331.00854,-139.63292,-64.57422,1.2
215,44767.887,397.57187,-156.15709,-71.23037,0.6
216,32546.252,408.6435,-268.6498,-65.831024,1.99
217,8855.337,445.75345,-190.53133,-85.55697,1.49
218,905.2689,431.50262,-211.46648,-79.68617,2.33
219,20649.125,471.20474,-183.73196,-172.38675,1.97
220,810052.6,519.71765,-191.43306,-130.40889,1.25
221,8605.013,385.48035,-166.4731,-93.006584,2.18
